139,2326,280276
139,7158,353116
140,15741,158866
140,20956,290001
140,9716,211495
140,20947,261185
140,18280,230236
140,26405,91624
140,23162,286346
140,3761,146341
140,25287,307733
140,9992,391825
140,8855,100097
140,2007,330929
140,26846,311272
141,7091,316611
141,17651,124499
142,3919,378371
142,8471,98707
143,209,209697
143,16571,118017
143,21306,79386
143,15625,247797
143,930,120533
143,26123,129751
144,2810,200353
144,24516,37945
145,15292,104239
146,3762,114011
147,18464,376287
148,16194,5596
148,19683,126810
148,23257,229805
148,20634,202557
149,9260,341325
149,24828,189781
150,14136,102170
150,6722,29457
150,7155,217361
150,16151,21541
150,583,272221
150,9962,320537
150,5468,332193
151,21769,339673
151,6914,248252
151,12148,248779
151,19313,94889
151,17695,186481
152,23038,315111
152,7929,380723
152,24954,284176
152,6268,82261
152,12597,224881
152,25059,341834
152,9234,316161
152,916,171141
153,21836,243841
154,14954,303700
154,19579,161593
154,21919,157953
154,24274,346476
154,20640,177861
154,16999,60961
154,558,179769
154,23574,130501
154,12711,330399
155,24326,309951
155,14753,7793
155,5850,225196
155,18101,110545
155,11364,70909
155,20757,11773
155,16388,195921
155,6001,3668
155,20033,378939
155,4343,177825
155,8368,263823
155,4845,6367
155,19976,22853
156,25433,45502
157,8188,386797
158,27382,315466
158,11462,370561
159,12264,313361
160,12023,720
160,19610,316596
160,11290,20971
160,20008,209697
160,13829,349777
160,8319,184155
160,11484,194811
160,11814,380997
160,4862,225232
160,2327,390548
160,1373,369854
161,23455,377673
161,4954,236988
161,13131,276825
161,9874,387271
161,12196,182694
161,14280,189089
161,25273,387121
161,21470,205639
161,21138,393033
161,10559,395268
162,26340,15209
163,17412,143009
163,13603,50664
164,24645,158811
165,18280,362799
165,14024,132389
165,15986,41977
165,5701,356551
165,2895,379195
166,3253,271267
166,3958,34812
166,1714,197555
166,1908,42837
166,15212,181090
167,9431,159126
168,17144,280109
168,12966,97651
168,26268,121260
169,17561,36655
169,4624,307838
170,10767,367468
171,18904,371681
172,11634,317950
173,14893,66163
173,26273,180719
173,3674,10331
173,3046,356037
173,6566,251161
173,12490,356831
173,9258,311279
173,17052,199994
173,15226,306121
173,12100,115385
173,20370,128215
173,13992,60976
174,11092,186791
175,25306,240105
175,7254,170734
175,24444,212733
175,16957,2701
175,17974,185921
175,23277,238267
175,26839,220441
175,1609,359569
175,13565,226561
175,13132,395581
175,11210,62358
175,26161,374779
175,7950,29749
175,10512,194186
175,13895,238279
175,22040,173457
175,26290,324489
175,7747,223521
175,27630,235715
175,23254,218961
175,27821,277951
175,27152,31869
175,12257,230721
175,17787,18933
175,8873,312522
175,13481,283556
175,4860,214305
175,8143,309422
175,26515,286053
175,18047,354851
175,3903,222913
176,27606,96381
176,7982,155753
176,5979,164533
176,1998,392299
177,27686,265057
177,6349,304441
178,352,277017
178,25112,198639
178,13831,153470
179,21248,212427
179,27579,379900
179,12357,4307
179,22120,4809
179,13282,396406
179,7290,359991
179,23553,327905
179,18099,240199
179,8479,322682
179,11076,344689
179,1163,39745
179,4539,1105
180,14794,149775
180,10337,15576
180,5461,127321
180,8931,147987
180,23857,72547
180,3300,358103
180,21079,220991
180,11727,364116
180,18216,257181
180,5711,394793
180,12405,149046
180,5989,243648
181,723,204525
181,27007,174073
181,19316,40131
181,26435,307319
182,25152,15768
183,4473,283645
183,745,272006
183,26267,153051
183,23060,296593
183,17438,113606
183,6654,189880
183,22392,204660
183,3287,45151
183,22895,155639
183,27851,187977
183,25385,119601
183,12890,287889
183,16923,122781
183,5929,168973
183,4603,82869
183,23390,33770
184,22404,102691
184,13225,259595
184,14813,40476
185,27105,335710
185,5846,224279
185,23185,291742
185,4475,168223
185,27461,26699
185,10994,309889
185,6182,94948
186,26901,337325
186,758,229769
186,749,103401
186,9621,215187
186,4721,147731
187,25241,235153
187,12004,379080
187,25397,83038
187,3759,46539
187,4051,26725
187,24219,344449
187,2050,277626
187,22105,57961
187,16742,67881
187,16639,382614
187,14411,343721
187,20116,237041
187,20322,100253
187,10208,231797
187,3128,137463
187,12424,193381
187,16167,326669
187,8242,294560
187,24653,175339
187,25086,78975
188,26113,153110
188,18367,195638
188,17364,304065
188,17739,152141
188,5214,9589
188,24275,591
188,15130,292201
188,8101,336621
188,10218,101661
188,20131,368749
188,24083,111156
188,8669,100877
189,6891,4655
189,14243,55101
190,2039,122805
190,25638,341476
190,25465,139250
190,22630,7505
191,11227,45331
191,15754,102436
191,24539,263660
192,16374,165296
192,13163,299363
192,25638,294515
192,5027,315086
192,27275,348221
193,6636,357641
193,16957,115567
193,10512,397484
193,1604,137575
193,495,94593
193,1335,168378
193,6177,391263
193,24136,330047
193,17743,337701
193,8363,216152
193,23932,309681
193,17232,285465
193,16908,307977
193,4693,272331
193,12257,332426
193,10739,238233
193,26143,337365
193,6238,27575
193,23083,191627
193,27821,48619
193,17847,272808
193,21438,89544
193,1609,364601
194,10588,168385
194,5150,357501
194,19872,113375
194,23749,86783
194,10209,334127
194,705,78766
194,3970,341583
194,7381,91431
194,2676,158471
194,23798,157851
194,3115,35524
194,15539,395667
194,21875,246221
194,4857,52185
194,20020,127515
195,23619,110033
196,7915,28881
196,16619,376201
196,13442,51565
196,12543,86366
196,3678,94661
196,3296,285245
196,14055,254145
196,9317,249114
197,27886,107739
197,7550,257316
197,7796,295631
197,27179,261981
197,27164,43609
197,14513,258501
197,377,323246
197,896,146537
197,4373,389906
197,12793,78901
198,24654,287315
198,18000,227153
198,22602,176399
198,22227,95406
198,4394,48183
198,15112,232246
199,12484,308021
199,14827,223785
199,27118,227377
199,4120,244757
199,22182,20734
199,18658,193457
199,22325,181711
199,24490,387305
200,21786,311458
200,19935,335417
200,5649,95789
201,12440,89213
201,20899,221857
201,26682,396032
201,13623,365291
201,23115,370936
201,26916,233638
202,4639,339387
202,9907,176331
202,26397,206745
202,16439,311291
202,14606,385811
202,1440,202513
203,1999,161585
203,2152,203511
203,1176,45366
203,28074,279935
203,12703,128631
204,19941,25161
204,8566,341876
204,6898,1691
204,22659,341287
205,7277,371670
205,5094,318635
205,25729,339167
205,7838,297061
206,22135,167121
207,27905,38981
207,16480,281721
207,417,40697
207,21279,173660
207,356,282741
208,2118,249077
208,21600,36380
209,3684,349541
209,6949,187236
209,25721,55327
210,16797,92585
210,24617,301980
211,5913,266405
211,8320,374821
211,27790,153815
211,19735,82340
211,14706,107385
211,17331,44934
211,12459,92863
211,17141,209083
211,3564,108869
211,2388,167681
211,28099,66301
211,24965,383809
211,7005,49517
211,12262,351366
212,7484,147157
212,4340,181093
212,18660,99480
212,5349,193001
212,27489,256761
213,11960,177360
213,6477,138902
213,19280,103369
213,21147,292833
213,494,85363
213,6547,83763
213,16263,349381
213,3155,111689
213,10618,196323
214,22062,192081
214,19670,357073
214,11087,103461
214,867,194221
214,1878,36525
214,18919,318953
214,13096,378991
214,18411,237572
215,10115,290833
215,21335,180961
215,15875,89561
215,7152,279551
215,16501,367026
215,1047,373341
216,3865,338863
216,9710,315607
217,8463,83563
217,27257,162649
217,2625,25967
217,5734,197706
217,27795,375814
218,1925,310102
218,5121,387291
218,25902,377450
218,13062,391062
218,21137,50991
218,19343,303531
218,5973,180159
218,25076,9342
218,9832,270203
218,8358,110269
219,17637,101479
220,13564,139726
220,5339,30881
220,11696,98846
220,14228,216977
220,12800,283649
220,14710,343721
220,19480,366201
220,11315,380953
220,25219,34500
220,9089,1583
220,3900,3983
220,12551,375590
220,26358,156627
220,867,160041
220,23469,188671
220,13036,196313
220,7360,347193
220,8810,12858
220,581,317561
220,25397,210525
220,17938,228881
220,24904,85619
220,8956,49834
220,1727,295585
220,26184,386643
220,8397,233011
220,3154,298757
220,24263,204525
220,4237,189137
220,28056,264801
220,25810,59729
220,27300,291537
220,3872,293313
220,19615,291693
220,1468,150937
220,18050,108977
220,11953,242361
220,20046,239071
220,4498,51030
220,5344,244674
220,8478,313888
221,20597,91226
221,5458,296625
221,867,99843
221,20087,213338
222,5832,204551
222,5940,5441
222,24194,29681
223,12377,25235
223,8775,187185
223,21849,386784
223,20906,212754
223,24618,231769
224,22265,185701
224,11312,167713
224,2865,292861
224,726,384989
225,23879,330834
225,7256,145787
226,867,205957
226,3807,124133
227,7018,251948
228,22876,109990
229,7538,173921
229,16155,197673
229,20238,349887
229,22225,167021
229,5961,146698
229,24270,105854
229,8852,158458
229,23395,241573
229,18392,220609
229,1470,211301
230,4076,178615
230,15190,315999
230,24208,86605
230,15301,239789
230,4245,170145
230,1624,27378
230,9254,141249
230,25167,295508
230,26985,97879
230,1830,207032
231,3808,83595
232,9324,298751
233,16781,152628
234,8912,2808
234,8310,95797
234,20395,204587
234,14364,203281
234,20313,126301
234,1878,372401
234,4251,47295
234,19827,98154
235,5755,287616
235,24509,247873
236,25966,78233
236,27800,167991
236,18540,383981
237,5822,148616
237,27974,393101
237,27976,54826
237,18976,237053
237,26661,96849
237,19374,229382
237,2589,51299
237,21008,329081
237,19701,219787
237,17379,306878
237,20467,288986
237,20230,26031
237,711,147087
237,16003,329643
237,1058,264645
237,18143,26494
238,4860,182619
238,23768,202561
239,8043,148581
240,26024,299127
240,14772,100877
240,4642,324177
240,545,345535
240,7632,74316
240,21503,289388
240,13190,83699
241,811,23851
241,22810,57713
241,9105,55367
242,25699,358497
242,1349,330907
242,2721,147141
242,4666,328841
243,9962,27659
243,3041,221712
243,8100,226650
243,3437,315086
244,10593,83671
245,21450,182485
245,7523,340837
245,25272,180641
245,23760,43359
245,13699,318722
245,7861,198295
245,1699,174141
245,11073,242305
245,18927,391118
245,7487,57769
245,16582,184800
245,15508,370657
245,5585,282576
245,2274,323761
245,15572,376603
245,14794,241195
245,2592,96190
245,27513,229236
245,6454,79113
245,6626,106613
245,8720,172513
245,28211,275001
245,19612,145985
245,13472,346393
245,18255,73582
245,10826,268545
245,7162,109301
245,22889,115867
245,27980,15954
245,8923,89536
245,9881,173529
245,5546,255475
246,18474,132601
247,7031,356841
247,17063,201213
247,3970,113867
248,18369,77796
248,7166,2073
248,25368,386800
248,11252,257089
248,17696,157265
248,19536,223061
248,13195,130198
249,2421,42676
249,6489,172080
250,9677,338965
250,8356,47005
250,1440,44179
250,14255,301622
251,18097,68818
251,5570,252570
251,21474,69951
251,15178,321236
251,21736,335293
251,17782,381419
251,11167,106400
251,26081,291893
252,23876,331341
252,26750,45465
253,28157,150609
253,17607,229889
253,14494,40773
253,27790,391901
253,19018,146954
253,16433,222823
253,24965,60456
253,21225,56891
253,12262,63283
254,27395,38005
254,15762,310663
254,9351,154866
255,518,231226
255,23390,350459
256,8410,93533
256,11248,153205
256,12651,337425
256,13574,251622
256,5181,80545
256,11443,22277
256,21939,229828
256,18423,22524
256,13325,188177
257,12228,259931
257,15557,22975
257,16053,104859
257,6441,79287
257,1065,349395
257,14801,316993
257,24344,226225
257,3443,13216
257,4735,118271
257,10929,179503
257,13878,39302
257,17304,344383
258,3002,84203
258,20550,50664
258,6649,390889
258,5368,168871
258,17919,4574
258,25504,27371
258,4181,192197
258,14364,229157
258,6955,308385
259,20754,4957
259,7481,38912
259,7835,70873
259,7977,348841
259,26908,230351
259,13590,173915
259,22078,363351
259,26314,241041
259,17523,75296
259,20586,246285
259,21446,87189
259,21430,160286
259,9720,45185
259,2387,42893
259,18318,123043
259,1635,200061
259,11261,393678
259,5918,37361
259,9843,146831
259,25220,393106
260,1574,218433
261,21898,144641
261,26756,399044
261,9055,94226
261,23197,144335
261,1526,30041
261,8356,223378
261,5506,88929
261,11614,256433
261,14002,171070
262,23369,376336
262,16039,111957
262,2530,134083
262,5510,242081
262,11323,218657
262,9682,394801
262,14183,129501
262,11836,281789
262,14120,6930
262,15679,113581
262,12274,398586
262,28156,307777
262,2721,362329
262,7830,143941
262,19768,252873
262,21696,339201
263,15762,239383
264,20467,18177
264,1741,32717
264,14987,34299
264,13973,285542
264,17789,201725
265,12853,117127
265,4646,167630
265,28044,277205
266,20791,223873
266,3286,45157
267,13659,23841
268,22875,350191
268,21909,57545
268,22449,329079
269,9930,367777
269,8336,128981
269,26942,83798
270,25651,140381
270,4268,251474
270,18281,14571
270,26547,258375
270,20980,276762
270,24689,172447
270,16184,152481
271,27108,115921
271,5874,227321
271,17481,73754
271,21753,45443
271,9897,298421
271,3859,276206
271,17641,396311
271,26736,306893
271,8816,179211
272,14104,179601
272,3734,346015
272,15293,235412
272,21203,263440
272,25460,304053
272,14039,281186
272,17920,115525
272,3101,88066
272,344,329959
272,13495,84657
272,8899,244503
273,359,136889
273,27508,320401
273,515,313609
273,6480,623
273,5158,220172
273,17457,191249
273,4321,8740
273,23884,120681
273,24061,31545
273,23736,44701
274,9554,36553
274,10352,339276
274,11573,117791
274,24586,79097
274,13999,39585
275,11009,266766
275,18046,129719
275,24965,244600
275,994,218745
275,14668,108974
276,8391,118425
277,26615,204937
277,2818,281160
277,13220,145745
278,14611,151931
278,7529,118801
278,2522,142514
278,21091,67996
278,6078,277055
278,22968,303011
278,8973,60631
279,11026,64621
280,27278,54521
